pdb_id	pfam_id
7PWO	PF01201
7PWO	PF01776
7PWO	PF00410
7PWO	PF01158
7PWO	PF00327
7PWO	PF01015
7PWO	PF01280
7PWO	PF01246
7PWO	PF01247
7PWO	PF00573
7PWO	PF01282
7PWO	PF00673
7PWO	PF00240
7PWO	PF00366
7PWO	PF00164
7PWO	PF01249
7PWO	PF00189
7Q3L	
7Q4O	
7Q4P	
7Q83	PF00804
7Q83	PF05739
7Q83	PF15277
7QCA	
7QCO	PF00223
7QCO	PF02507
7QCO	PF02605
7QCO	PF01701
7QCO	PF02531
7QCO	PF12838
7QCO	PF01241
7QCO	PF07465
7QCO	PF02427
7QCO	PF00796
7QEP	
7QFJ	
7QGG	
7QH6	
7QH7	PF00181
7QH7	PF00468
7QH7	PF10244
7QH7	PF00453
7QH7	PF05347
7QH7	PF00297
7QH7	PF05047
7QH7	PF00828
7QH7	PF00327
7QH7	PF00572
7QH7	PF05046
7QH7	PF00861
7QH7	PF00237
7QH7	PF01084
7QH7	PF07147
7QH7	PF01281
7QH7	PF10501
7QH7	PF00238
7QH7	PF01783
7QH7	PF01245
7QH7	PF02410
7QH7	PF00830
7QH7	PF00573
7QH7	PF00252
7QH7	PF04280
7QH7	PF01196
7QH7	PF06984
7QH7	PF00550
7QH7	PF00829
7QH7	PF01632
7QI4	
7QI5	
7QI6	
7QIH	
7QII	
7QIJ	
7QIX	PF01282
7QIX	PF03719
7QIX	PF01015
7QIX	PF16205
7QIX	PF00163
7QIX	PF00164
7QIX	PF00312
7QIX	PF01280
7QIX	PF01251
7QIX	PF00333
7QIX	PF01667
7QIX	PF01249
7QIX	PF00411
7QIX	PF01283
7QIX	PF00366
7QIX	PF01479
7QIX	PF04758
7QIX	PF00833
7QIX	PF05162
7QIX	PF01092
7QIX	PF01201
7QIX	PF08069
7QIX	PF00318
7QIX	PF00410
7QIZ	PF01781
7QIZ	PF00238
7QIZ	PF08079
7QIZ	PF16906
7QIZ	PF03719
7QIZ	PF01780
7QIZ	PF04758
7QIZ	PF00831
7QIZ	PF16205
7QIZ	PF01157
7QIZ	PF00203
7QIZ	PF01294
7QIZ	PF00177
7QIZ	PF00312
7QIZ	PF00297
7QIZ	PF01015
7QIZ	PF00237
7QIZ	PF00338
7QIZ	PF01248
7QIZ	PF03297
7QIZ	PF00181
7QIZ	PF01159
7QIZ	PF01775
7QIZ	PF01201
7QIZ	PF01199
7QIZ	PF01667
7QIZ	PF14204
7QIZ	PF00333
7QIZ	PF00276
7QIZ	PF01249
7QIZ	PF00281
7QIZ	PF00189
7QIZ	PF08069
7QIZ	PF01198
7QIZ	PF00318
7QIZ	PF00572
7QIZ	PF01090
7QIZ	PF00410
7QIZ	PF01776
7QIZ	PF01907
7QIZ	PF00240
7QIZ	PF00252
7QIZ	PF07650
7QIZ	PF00163
7QIZ	PF00828
7QIZ	PF00827
7QIZ	PF00416
7QIZ	PF00573
7QIZ	PF00833
7QIZ	PF00253
7QIZ	PF03868
7QIZ	PF01280
7QIZ	PF01251
7QIZ	PF01247
7QIZ	PF01282
7QIZ	PF17144
7QIZ	PF00673
7QIZ	PF01283
7QIZ	PF03939
7QIZ	PF01158
7QIZ	PF03947
7QIZ	PF01778
7QIZ	PF01092
7QIZ	PF01777
7QIZ	PF00327
7QIZ	PF01929
7QIZ	PF00380
7QIZ	PF14374
7QIZ	PF00366
7QIZ	PF01200
7QIZ	PF00347
7QIZ	PF03501
7QIZ	PF17135
7QIZ	PF00900
7QIZ	PF01655
7QIZ	PF00411
7QIZ	PF00935
7QIZ	PF00164
7QIZ	PF01246
7QO3	PF00227
7QO3	PF05160
7QO3	PF18503
7QO3	PF18261
7QO3	PF18004
7QO3	PF12465
7QO3	PF10075
7QO3	PF18051
7QO3	PF18098
7QO3	PF01399
7QO3	PF13012
7QO3	PF17781
7QO3	PF10602
7QO3	PF04683
7QO3	PF08375
7QO3	PF01851
7QO3	PF01398
7QO3	PF18055
7QO3	PF13519
7QO3	PF10584
7QO3	PF13646
7QO5	PF01851
7QO5	PF10602
7QO5	PF00443
7QO5	PF04683
7QO5	PF01398
7QO5	PF18051
7QO5	PF18055
7QO5	PF18261
7QO5	PF18004
7QO5	PF10075
7QO5	PF08375
7QO5	PF16450
7QO5	PF17862
7QO5	PF05160
7QO5	PF18098
7QO5	PF12465
7QO5	PF18503
7QO5	PF00227
7QO5	PF00004
7QO5	PF10584
7QO5	PF13012
7QO5	PF13519
7QO5	PF17781
7QO5	PF13646
7QO5	PF01399
7QOD	PF13328
7QOO	PF05238
7QOO	PF15511
7QOO	PF07778
7QOO	PF13096
7QOO	PF13094
7QOO	PF13092
7QOO	PF15510
7QOO	PF15622
7QOO	PF11802
7QOO	PF13097
7QOO	PF16171
7QOO	PF09496
7QOO	PF05837
7QOO	PF06729
7QOO	PF11111
7QP6	PF09173
7QP6	PF01249
7QP6	PF00338
7QP6	PF01015
7QP6	PF10075
7QP6	PF00416
7QP6	PF16205
7QP6	PF00400
7QP6	PF00163
7QP6	PF01253
7QP6	PF00411
7QP6	PF19445
7QP6	PF00380
7QP6	PF01399
7QP6	PF01873
7QP6	PF00253
7QP6	PF00467
7QP6	PF01248
7QP6	PF00318
7QP6	PF00203
7QP6	PF09440
7QP6	PF01090
7QP6	PF08069
7QP6	PF01282
7QP6	PF16122
7QP6	PF00076
7QP6	PF03501
7QP6	PF00833
7QP6	PF01599
7QP6	PF08071
7QP6	PF01667
7QP6	PF07541
7QP6	PF01092
7QP6	PF01398
7QP6	PF10255
7QP6	PF01200
7QP6	PF01479
7QP6	PF03297
7QP6	PF00312
7QP6	PF00009
7QP6	PF00177
7QP6	PF05091
7QP6	PF00189
7QP6	PF00366
7QP6	PF16121
7QP6	PF00333
7QP6	PF01283
7QP6	PF01176
7QP6	PF00164
7QP6	PF08662
7QP6	PF07650
7QP6	PF18005
7QP6	PF03719
7QP6	PF00240
7QP6	PF00410
7QP6	PF01251
7QP6	PF00575
7QP6	PF01201
7QP6	PF05162
7QP6	PF00900
7QP6	PF12353
7QP6	PF05470
7QP6	PF13012
7QP6	PF03144
7QP7	PF00333
7QP7	PF00900
7QP7	PF01599
7QP7	PF00833
7QP7	PF05091
7QP7	PF01092
7QP7	PF03144
7QP7	PF01667
7QP7	PF08662
7QP7	PF10255
7QP7	PF00009
7QP7	PF00189
7QP7	PF01283
7QP7	PF00575
7QP7	PF00164
7QP7	PF16205
7QP7	PF01200
7QP7	PF00467
7QP7	PF03297
7QP7	PF08069
7QP7	PF12353
7QP7	PF16121
7QP7	PF00416
7QP7	PF00410
7QP7	PF01399
7QP7	PF01398
7QP7	PF19445
7QP7	PF07650
7QP7	PF01479
7QP7	PF00240
7QP7	PF03719
7QP7	PF18005
7QP7	PF01201
7QP7	PF07541
7QP7	PF01251
7QP7	PF00400
7QP7	PF01282
7QP7	PF00177
7QP7	PF05162
7QP7	PF16122
7QP7	PF01248
7QP7	PF00203
7QP7	PF08071
7QP7	PF01090
7QP7	PF00312
7QP7	PF09173
7QP7	PF00318
7QP7	PF05470
7QP7	PF00380
7QP7	PF00366
7QP7	PF00253
7QP7	PF10075
7QP7	PF00411
7QP7	PF01176
7QP7	PF00163
7QP7	PF00076
7QP7	PF13012
7QP7	PF09440
7QP7	PF01249
7QP7	PF00338
7QP7	PF01015
7QP7	PF03501
7QTT	
7QVP	
7QXP	
7QXU	
7QXW	
7QY7	
7QYA	
7QYB	
7R1Z	PF18162
7R23	PF18162
7R4H	
7R4X	PF01201
7R4X	PF03719
7R4X	PF00177
7R4X	PF01090
7R4X	PF00318
7R4X	PF00410
7R4X	PF00203
7R4X	PF01667
7R4X	PF01283
7R4X	PF00467
7R4X	PF00400
7R4X	PF01248
7R4X	PF01015
7R4X	PF00411
7R4X	PF00416
7R4X	PF00333
7R4X	PF03297
7R4X	PF00164
7R4X	PF00900
7R4X	PF00366
7R4X	PF01479
7R4X	PF05162
7R4X	PF01599
7R4X	PF01249
7R4X	PF00189
7R4X	PF00163
7R4X	PF16205
7R4X	PF00312
7R4X	PF16122
7R4X	PF00833
7R4X	PF16121
7R4X	PF00253
7R4X	PF01092
7R4X	PF08069
7R4X	PF08071
7R4X	PF01200
7R4X	PF00240
7R4X	PF00380
7R4X	PF01282
7R4X	PF07650
7R4X	PF00338
7R4X	PF01251
7R4X	PF03501
7R5S	PF07778
7R5S	PF05238
7R5S	PF16171
7R5S	PF13094
7R5S	PF15630
7R5S	PF13092
7R5S	PF06729
7R5S	PF13096
7R5S	PF15510
7R5S	PF13097
7R5S	PF11802
7R5S	PF05837
7R5S	PF09415
7R5S	PF11111
7R5S	PF15511
7R5S	PF09496
7R5V	PF13094
7R5V	PF07778
7R5V	PF05238
7R5V	PF05837
7R5V	PF13092
7R5V	PF13097
7R5V	PF13096
7R5V	PF11802
7R5V	PF09496
7R5V	PF11111
7R5V	PF06729
7R7K	
7R7R	
7RCH	PF00600
7RCH	PF16454
7RFX	PF16186
7RFX	PF00514
7RFY	PF00514
7RFY	PF16186
7RFZ	PF00514
7RFZ	PF16186
7RG0	PF00514
7RG0	PF16186
7RG1	PF00514
7RG1	PF16186
7RG2	PF16186
7RG2	PF00514
7RG3	PF00514
7RG3	PF16186
7RG4	PF00514
7RG4	PF16186
7RG5	PF00514
7RG5	PF16186
7RG6	PF00514
7RG6	PF16186
7RHT	
7RMY	
7RR5	PF16543
7RR5	PF00177
7RR5	PF01655
7RR5	PF00240
7RR5	PF17135
7RR5	PF00416
7RR5	PF00428
7RR5	PF00252
7RR5	PF00411
7RR5	PF00935
7RR5	PF03501
7RR5	PF00828
7RR5	PF01200
7RR5	PF08071
7RR5	PF01929
7RR5	PF00318
7RR5	PF17144
7RR5	PF01776
7RR5	PF01907
7RR5	PF00400
7RR5	PF01199
7RR5	PF08079
7RR5	PF01020
7RR5	PF00312
7RR5	PF00281
7RR5	PF01283
7RR5	PF16906
7RR5	PF00189
7RR5	PF16897
7RR5	PF01251
7RR5	PF01287
7RR5	PF01775
7RR5	PF00338
7RR5	PF03946
7RR5	PF00347
7RR5	PF03719
7RR5	PF01282
7RR5	PF00276
7RR5	PF00573
7RR5	PF00832
7RR5	PF02824
7RR5	PF00466
7RR5	PF00833
7RR5	PF00237
7RR5	PF01599
7RR5	PF01198
7RR5	PF00900
7RR5	PF00333
7RR5	PF03939
7RR5	PF00164
7RR5	PF03947
7RR5	PF14374
7RR5	PF08069
7RR5	PF05162
7RR5	PF01777
7RR5	PF00467
7RR5	PF00238
7RR5	PF16205
7RR5	PF01781
7RR5	PF01479
7RR5	PF01779
7RR5	PF00253
7RR5	PF00827
7RR5	PF00203
7RR5	PF01780
7RR5	PF00366
7RR5	PF01248
7RR5	PF04758
7RR5	PF17777
7RR5	PF00380
7RR5	PF00572
7RR5	PF00297
7RR5	PF00410
7RR5	PF01246
7RR5	PF00181
7RR5	PF03297
7RR5	PF01667
7RR5	PF16121
7RR5	PF01294
7RR5	PF01249
7RR5	PF01157
7RR5	PF01158
7RR5	PF01201
7RR5	PF00327
7RR5	PF07650
7RR5	PF14204
7RR5	PF00673
7RR5	PF00298
7RR5	PF01090
7RR5	PF01280
7RR5	PF01159
7RR5	PF01247
7RR5	PF01092
7RR5	PF01926
7RR5	PF01015
7RRO	PF13868
7RRO	PF03953
7RRO	PF00091
7RRO	PF10629
7RRO	PF03148
7RRO	PF00514
7RRO	PF13181
7RRO	PF13202
7RRO	PF00400
7RRO	PF15104
7RRO	PF12494
7RRO	PF13646
7RRO	PF13864
7RRO	PF13499
7RRO	PF15041
7RRO	PF14892
7RRO	PF10274
7RRO	PF05914
7RRO	PF15139
7RRO	PF00334
7RRO	PF05018
7RRO	PF06565
7RSC	PF00071
7RSC	PF01442
7RSE	PF00071
7RSE	PF01442
7RTC	
7RU9	PF02374
7RU9	PF17840
7RU9	PF00240
7RU9	PF04190
7RUA	PF17840
7RUA	PF04190
7RUA	PF00240
7RUA	PF02374
7RUC	PF00240
7RUC	PF17840
7RUC	PF02374
7RUC	PF04190
7RW8	PF01602
7RW8	PF01217
7RW8	PF00928
7RW9	PF01602
7RW9	PF01217
7RW9	PF00928
7RWA	PF01217
7RWA	PF00928
7RWA	PF01602
7RWB	PF01602
7RWB	PF01217
7RWB	PF00928
7RWC	
7RYE	PF09392
7RYE	PF06511
7RZQ	
7RZR	PF00210
7RZS	PF00210
7RZT	PF00210
7RZU	PF00210
7RZV	PF00210
7S03	
7S5U	
7SAT	PF12081
7SOY	PF02985
7SOY	PF00149
7SOY	PF12697
7SOY	PF01603
7SQC	PF00514
7SQC	PF03953
7SQC	PF02493
7SQC	PF14858
7SQC	PF16891
7SQC	PF00012
7SQC	PF14580
7SQC	PF00113
7SQC	PF14644
7SQC	PF00648
7SQC	PF06294
7SQC	PF00307
7SQC	PF00149
7SQC	PF00091
7SQC	PF14769
7SQC	PF14874
7SQC	PF13855
7SQC	PF00625
7SQC	PF03952
7SQC	PF13499
7SQC	PF00406
7SQC	PF00612
7SQC	PF14643
7SQK	
7SR9	PF00089
7SUV	PF03372
7SVB	
7SYG	
7SYH	
7SYI	
7SYJ	
7SYK	
7SYL	
7SYM	
7SYN	
7SYO	
7SYP	
7SYQ	
7SYR	
7SYS	
7SYT	
7SYU	
7SYV	
7SYW	PF00312
7SYW	PF00009
7SYW	PF01090
7SYW	PF01201
7SYW	PF01249
7SYW	PF08069
7SYW	PF07650
7SYW	PF00833
7SYW	PF16205
7SYW	PF00240
7SYW	PF01200
7SYW	PF01282
7SYW	PF16122
7SYW	PF01176
7SYW	PF00318
7SYW	PF01015
7SYW	PF01667
7SYW	PF03297
7SYW	PF00203
7SYW	PF11987
7SYW	PF00338
7SYW	PF00177
7SYW	PF00366
7SYW	PF04758
7SYW	PF00380
7SYW	PF01251
7SYW	PF00411
7SYW	PF00189
7SYW	PF00410
7SYW	PF00163
7SYW	PF03144
7SYW	PF01248
7SYW	PF00416
7SYW	PF01092
7SYW	PF00164
7SYW	PF03501
7SYW	PF00900
7SYX	
7T6D	
7T80	
7TAC	
7TAD	
7TBI	
7TBJ	
7TBK	
7TBL	
7TBM	
7TC2	
7TC3	
7TJY	PF00119
7TJY	PF00137
7TJY	PF04911
7TJY	PF00213
7TJY	PF05405
7TJY	PF02823
7TJY	PF00306
7TJY	PF04627
7TJY	PF05873
7TJY	PF05933
7TJY	PF00231
7TJY	PF02874
7TJY	PF00006
7TJZ	PF02823
7TJZ	PF00306
7TJZ	PF00006
7TJZ	PF00137
7TJZ	PF02874
7TJZ	PF04911
7TJZ	PF00213
7TJZ	PF05405
7TJZ	PF05873
7TJZ	PF00119
7TJZ	PF05933
7TJZ	PF00231
7TJZ	PF04627
7TK0	PF02823
7TK0	PF05933
7TK0	PF00231
7TK0	PF00119
7TK0	PF04627
7TK0	PF05873
7TK0	PF05405
7TK0	PF00306
7TK0	PF00213
7TK0	PF04911
7TK0	PF00006
7TK0	PF00137
7TK0	PF02874
7TK1	PF00006
7TK1	PF00213
7TK1	PF02874
7TK1	PF05933
7TK1	PF00231
7TK1	PF00119
7TK1	PF04627
7TK1	PF05873
7TK1	PF05405
7TK1	PF00306
7TK1	PF02823
7TK1	PF04911
7TK1	PF00137
7TK2	PF00137
7TK2	PF05933
7TK2	PF02874
7TK2	PF00306
7TK2	PF04627
7TK2	PF00006
7TK2	PF00119
7TK2	PF04911
7TK2	PF00231
7TK2	PF00213
7TK2	PF05405
7TK2	PF02823
7TK2	PF05873
7TK3	PF04911
7TK3	PF05933
7TK3	PF00231
7TK3	PF00119
7TK3	PF04627
7TK3	PF05873
7TK3	PF00213
7TK3	PF00006
7TK3	PF05405
7TK3	PF00306
7TK3	PF02823
7TK3	PF00137
7TK3	PF02874
7TK4	PF00137
7TK4	PF00006
7TK4	PF00231
7TK4	PF00119
7TK4	PF02874
7TK4	PF05873
7TK4	PF04627
7TK4	PF05405
7TK4	PF00213
7TK4	PF04911
7TK4	PF00306
7TK4	PF02823
7TK4	PF05933
7TK5	PF04911
7TK5	PF00006
7TK5	PF04627
7TK5	PF05873
7TK5	PF05933
7TK5	PF00231
7TK5	PF00306
7TK5	PF00119
7TK5	PF02874
7TK5	PF00137
7TK5	PF05405
7TK5	PF02823
7TK5	PF00213
7TK6	PF04627
7TK6	PF02823
7TK6	PF04911
7TK6	PF00213
7TK6	PF05405
7TK6	PF00306
7TK6	PF05873
7TK6	PF00006
7TK6	PF00119
7TK6	PF05933
7TK6	PF00231
7TK6	PF00137
7TK6	PF02874
7TK7	PF00306
7TK7	PF00137
7TK7	PF00006
7TK7	PF04911
7TK7	PF02874
7TK7	PF02823
7TK7	PF05405
7TK7	PF04627
7TK7	PF05873
7TK7	PF00231
7TK7	PF05933
7TK7	PF00119
7TK7	PF00213
7TK8	PF00231
7TK8	PF05873
7TK8	PF04627
7TK8	PF05405
7TK8	PF00213
7TK8	PF04911
7TK8	PF00306
7TK8	PF00137
7TK8	PF00006
7TK8	PF02874
7TK8	PF02823
7TK8	PF00119
7TK8	PF05933
7TK9	PF04627
7TK9	PF02823
7TK9	PF04911
7TK9	PF00213
7TK9	PF05405
7TK9	PF05873
7TK9	PF00006
7TK9	PF00306
7TK9	PF00119
7TK9	PF00137
7TK9	PF02874
7TK9	PF05933
7TK9	PF00231
7TKA	PF02874
7TKA	PF05873
7TKA	PF04627
7TKA	PF00137
7TKA	PF00006
7TKA	PF00231
7TKA	PF05933
7TKA	PF00119
7TKA	PF02823
7TKA	PF05405
7TKA	PF00213
7TKA	PF04911
7TKA	PF00306
7TKB	PF05933
7TKB	PF00231
7TKB	PF05873
7TKB	PF04627
7TKB	PF05405
7TKB	PF04911
7TKB	PF00213
7TKB	PF02874
7TKB	PF00306
7TKB	PF02823
7TKB	PF00137
7TKB	PF00006
7TKB	PF00119
7TKC	PF00006
7TKC	PF00119
7TKC	PF05933
7TKC	PF00231
7TKC	PF05873
7TKC	PF04627
7TKC	PF05405
7TKC	PF04911
7TKC	PF00213
7TKC	PF02874
7TKC	PF02823
7TKC	PF00306
7TKC	PF00137
7TKD	PF00006
7TKD	PF05873
7TKD	PF00137
7TKD	PF02874
7TKD	PF04627
7TKD	PF00119
7TKD	PF00231
7TKD	PF05933
7TKD	PF02823
7TKD	PF05405
7TKD	PF00213
7TKD	PF04911
7TKD	PF00306
7TKE	PF05933
7TKE	PF00231
7TKE	PF00119
7TKE	PF04627
7TKE	PF05873
7TKE	PF00213
7TKE	PF04911
7TKE	PF00306
7TKE	PF05405
7TKE	PF02874
7TKE	PF02823
7TKE	PF00006
7TKE	PF00137
7TKF	PF02874
7TKF	PF05933
7TKF	PF00231
7TKF	PF00119
7TKF	PF04627
7TKF	PF05873
7TKF	PF00306
7TKF	PF00213
7TKF	PF04911
7TKF	PF05405
7TKF	PF00137
7TKF	PF00006
7TKF	PF02823
7TKG	PF00306
7TKG	PF00137
7TKG	PF00231
7TKG	PF05933
7TKG	PF00119
7TKG	PF02874
7TKG	PF00006
7TKG	PF04627
7TKG	PF05405
7TKG	PF00213
7TKG	PF04911
7TKG	PF02823
7TKG	PF05873
7TKH	PF04627
7TKH	PF02823
7TKH	PF00306
7TKH	PF04911
7TKH	PF00213
7TKH	PF05405
7TKH	PF00231
7TKH	PF05933
7TKH	PF00119
7TKH	PF05873
7TKH	PF00006
7TKH	PF02874
7TKH	PF00137
7TKI	PF00306
7TKI	PF00137
7TKI	PF00231
7TKI	PF05933
7TKI	PF00119
7TKI	PF04627
7TKI	PF05873
7TKI	PF05405
7TKI	PF02823
7TKI	PF04911
7TKI	PF00006
7TKI	PF02874
7TKI	PF00213
7TKJ	PF00006
7TKJ	PF05873
7TKJ	PF00137
7TKJ	PF00306
7TKJ	PF04627
7TKJ	PF02874
7TKJ	PF00119
7TKJ	PF00231
7TKJ	PF02823
7TKJ	PF05405
7TKJ	PF00213
7TKJ	PF04911
7TKJ	PF05933
7TKK	PF00306
7TKK	PF05873
7TKK	PF04627
7TKK	PF00119
7TKK	PF05933
7TKK	PF00231
7TKK	PF02823
7TKK	PF05405
7TKK	PF00213
7TKK	PF02874
7TKK	PF00137
7TKK	PF04911
7TKK	PF00006
7TKL	PF00306
7TKL	PF00006
7TKL	PF00137
7TKL	PF04911
7TKL	PF00213
7TKL	PF05405
7TKL	PF02823
7TKL	PF05933
7TKL	PF00231
7TKL	PF00119
7TKL	PF04627
7TKL	PF02874
7TKL	PF05873
7TKM	PF04627
7TKM	PF00006
7TKM	PF00137
7TKM	PF00306
7TKM	PF02874
7TKM	PF05873
7TKM	PF00231
7TKM	PF05933
7TKM	PF00119
7TKM	PF00213
7TKM	PF05405
7TKM	PF02823
7TKM	PF04911
7TKN	PF00231
7TKN	PF02823
7TKN	PF04911
7TKN	PF00213
7TKN	PF05405
7TKN	PF00119
7TKN	PF05933
7TKN	PF00006
7TKN	PF05873
7TKN	PF00306
7TKN	PF04627
7TKN	PF02874
7TKN	PF00137
7TKO	PF02874
7TKO	PF00137
7TKO	PF00231
7TKO	PF00006
7TKO	PF05873
7TKO	PF04627
7TKO	PF00306
7TKO	PF00119
7TKO	PF00213
7TKO	PF04911
7TKO	PF02823
7TKO	PF05933
7TKP	PF00213
7TKP	PF04911
7TKP	PF05933
7TKP	PF00231
7TKP	PF00119
7TKP	PF04627
7TKP	PF00006
7TKP	PF00137
7TKP	PF00306
7TKP	PF05873
7TKP	PF02874
7TKP	PF02823
7TKP	PF05405
7TKQ	PF05873
7TKQ	PF05933
7TKQ	PF00231
7TKQ	PF00119
7TKQ	PF04627
7TKQ	PF05405
7TKQ	PF00306
7TKQ	PF02823
7TKQ	PF00213
7TKQ	PF04911
7TKQ	PF02874
7TKQ	PF00137
7TKQ	PF00006
7TKR	PF00306
7TKR	PF00137
7TKR	PF02874
7TKR	PF04911
7TKR	PF00213
7TKR	PF02823
7TKR	PF05405
7TKR	PF04627
7TKR	PF05873
7TKR	PF00119
7TKR	PF05933
7TKR	PF00231
7TKR	PF00006
7TKS	PF05933
7TKS	PF00119
7TKS	PF05873
7TKS	PF04627
7TKS	PF05405
7TKS	PF00213
7TKS	PF04911
7TKS	PF00306
7TKS	PF00137
7TKS	PF00006
7TKS	PF02874
7TKS	PF02823
7TKS	PF00231
7TMM	
7TMO	
7TMP	
7TMQ	PF01991
7TMQ	PF02874
7TMQ	PF11698
7TMQ	PF00006
7TMQ	PF01813
7TMQ	PF03224
7TMQ	PF01990
7TMR	PF01813
7TMR	PF20520
7TMR	PF01990
7TMR	PF05493
7TMR	PF01496
7TMR	PF11698
7TMR	PF02874
7TMR	PF01991
7TMR	PF16886
7TMR	PF03179
7TMR	PF00137
7TMR	PF00006
7TMR	PF03224
7TMR	PF03223
7TMR	PF01992
7TMS	PF20520
7TMS	PF01813
7TMS	PF01992
7TMS	PF11698
7TMS	PF03223
7TMS	PF01496
7TMS	PF05493
7TMS	PF01990
7TMS	PF02874
7TMS	PF01991
7TMS	PF16886
7TMS	PF03224
7TMS	PF00006
7TMS	PF03179
7TMS	PF00137
7TMT	PF00137
7TMT	PF11698
7TMT	PF01991
7TMT	PF01813
7TMT	PF01992
7TMT	PF03224
7TMT	PF03223
7TMT	PF20520
7TMT	PF01496
7TMT	PF05493
7TMT	PF01990
7TMT	PF16886
7TMT	PF03179
7TMT	PF00006
7TMT	PF02874
7TMX	
7TMY	
7TO5	PF00077
7TO6	PF00077
7TR7	
7TTD	
7TTE	
7TTF	
7TUO	
7TV9	PF17790
7TV9	PF00207
7TV9	PF07677
7TV9	PF07703
7TV9	PF01759
7TV9	PF07678
7TV9	PF17789
7TV9	PF17791
7TV9	PF01835
7U0L	
7U4T	
7U50	
7U8O	
7U8P	PF01813
7U8P	PF01496
7U8P	PF07850
7U8P	PF03224
7U8P	PF01992
7U8P	PF01990
7U8P	PF11698
7U8P	PF03223
7U8P	PF00006
7U8P	PF05827
7U8P	PF01991
7U8P	PF16886
7U8P	PF05493
7U8P	PF03179
7U8P	PF02874
7U8P	PF00137
7U8Q	PF00006
7U8Q	PF01990
7U8Q	PF01992
7U8Q	PF03224
7U8Q	PF01496
7U8Q	PF01813
7U8Q	PF07850
7U8Q	PF11698
7U8Q	PF03223
7U8Q	PF16886
7U8Q	PF05827
7U8Q	PF05493
7U8Q	PF03179
7U8Q	PF01991
7U8Q	PF02874
7U8Q	PF00137
7U8R	PF00137
7U8R	PF00006
7U8R	PF02874
7U8R	PF01991
7U8R	PF05493
7U8R	PF01813
7U8R	PF01496
7U8R	PF07850
7U8R	PF11698
7U8R	PF01992
7U8R	PF01990
7U8R	PF03224
7U8R	PF03223
7U8R	PF16886
7U8R	PF05827
7U8R	PF03179
7UH4	
7UHB	PF19209
7UHB	PF09408
7UHB	PF16451
7UHC	PF19209
7UHC	PF16451
7UHC	PF09408
7UI9	
7UIF	
7UIG	
7UIO	
7UMI	
7UNE	PF00006
7UNE	PF02874
7UNE	PF07534
7UNE	PF03179
7UNE	PF01991
7UNE	PF01813
7UNE	PF16886
7UNF	PF07534
7UNF	PF01813
7UNF	PF05493
7UNF	PF01496
7UNF	PF16886
7UNF	PF01992
7UNF	PF07850
7UNF	PF01990
7UNF	PF11698
7UNF	PF00006
7UNF	PF03179
7UNF	PF01991
7UNF	PF20520
7UNF	PF02874
7UNF	PF00137
7UNF	PF05827
7UNF	PF03224
7UNF	PF03223
7UNG	
7UO0	
7UO2	
7UPO	
7UVE	
7UVJ	
7UW8	
7UWG	
7UWI	
7UWO	
7UXC	
7UXH	
7UXR	
7UXU	
7UXW	
7UZF	
7UZG	
7UZH	
7UZI	
7UZJ	
7UZK	
7UZR	
7V0W	
7V9F	PF10523
7V9G	PF10523
7V9H	PF10523
7V9I	PF10523
7VIV	
7VMG	
7VMJ	
7VMK	
7VOH	
7VPX	
7VT5	
7VT6	
7VT7	
7VU8	
7VWV	
7W27	PF10523
7W37	PF16450
7W37	PF12465
7W37	PF13519
7W37	PF18055
7W37	PF01851
7W37	PF08375
7W37	PF00004
7W37	PF17862
7W37	PF10584
7W37	PF13012
7W37	PF00443
7W37	PF00227
7W37	PF18004
7W37	PF18051
7W37	PF10602
7W37	PF13646
7W37	PF10075
7W37	PF05160
7W37	PF01398
7W37	PF18098
7W37	PF18503
7W37	PF02809
7W37	PF17781
7W37	PF01399
7W3A	PF13012
7W3A	PF00227
7W3A	PF18098
7W3A	PF16450
7W3A	PF18004
7W3A	PF10584
7W3A	PF12465
7W3A	PF02809
7W3A	PF01851
7W3A	PF18503
7W3A	PF00240
7W3A	PF13646
7W3A	PF10075
7W3A	PF18051
7W3A	PF01399
7W3A	PF13519
7W3A	PF17862
7W3A	PF18055
7W3A	PF17781
7W3A	PF01398
7W3A	PF00443
7W3A	PF05160
7W3A	PF08375
7W3A	PF10602
7W3A	PF00004
7W3B	PF00004
7W3B	PF10584
7W3B	PF00227
7W3B	PF13012
7W3B	PF00240
7W3B	PF18098
7W3B	PF18503
7W3B	PF18004
7W3B	PF18055
7W3B	PF05160
7W3B	PF00443
7W3B	PF10602
7W3B	PF18051
7W3B	PF01851
7W3B	PF01399
7W3B	PF17781
7W3B	PF13519
7W3B	PF12465
7W3B	PF10075
7W3B	PF17862
7W3B	PF02809
7W3B	PF16450
7W3B	PF01398
7W3B	PF08375
7W3B	PF13646
7W3C	PF01398
7W3C	PF00240
7W3C	PF13646
7W3C	PF18051
7W3C	PF02809
7W3C	PF12465
7W3C	PF08375
7W3C	PF18503
7W3C	PF13012
7W3C	PF17862
7W3C	PF13519
7W3C	PF18098
7W3C	PF16450
7W3C	PF01399
7W3C	PF00004
7W3C	PF10584
7W3C	PF01851
7W3C	PF00227
7W3C	PF05160
7W3C	PF18004
7W3C	PF17781
7W3C	PF18055
7W3C	PF00443
7W3C	PF10075
7W3C	PF10602
7W3F	PF00240
7W3F	PF01398
7W3F	PF00004
7W3F	PF13012
